Event id,Event name,Taxon,Type,Level-Placed
1874,F_Oktavites contortus,Oktavites contortus,0,7516.6057
490,F_Conochitina longa,Conochitina longa,0,7516.8555
1777,F_Neolagarograptus tenuis,Neolagarograptus tenuis,0,7516.8555
1697,F_Monoclimacis vomerina gracilis,Monoclimacis vomerina gracilis,0,7518.4744
1620,F_Metaclimacograptus undulatus,Metaclimacograptus undulatus,0,7518.7941
1682,F_Monoclimacis crenularis,Monoclimacis crenularis,0,7518.9354
2155,F_Petalolithus altissimus,Petalolithus altissimus,0,7518.9354
2257,F_Pristiograptus nudus,Pristiograptus nudus,0,7518.9354
1264,F_Hubeigraptus semilunatus,Hubeigraptus semilunatus,0,7519.1236
5151,L_Petalolithus ovatus,Petalolithus ovatus,1,7519.1236
2703,F_Spirograptus turriculatus,Spirograptus turriculatus,0,7521.8533
4602,L_Metabolograptus persculptus,Metabolograptus persculptus,1,7526.58
1708,F_Monograptus distans,Monograptus distans,0,7526.5835
3190,L_Atavograptus gracilis,Atavograptus gracilis,1,7526.5835
4755,L_Neodiplograptus modestus,Neodiplograptus modestus,1,7526.5835
3503,L_Coronograptus cyphus,Coronograptus cyphus,1,7538.2304
317,F_Bursachitina rectangularis,Bursachitina rectangularis,0,7539.7187
4691,L_Monograptus clematis latus,Monograptus clematis latus,1,7540.8252
1683,F_Monoclimacis enshiensis,Monoclimacis enshiensis,0,7540.9385
2237,F_Pribylograptus leptotheca,Pribylograptus leptotheca,0,7540.9385
2726,F_Streptograptus filiformis,Streptograptus filiformis,0,7541.9193
4820,L_Normalograptus nanjingensis,Normalograptus nanjingensis,1,7542.3027
5134,L_Pernerograptus revolutus austerus,Pernerograptus revolutus austerus,1,7542.7769
5232,L_Pristiograptus concinnus,Pristiograptus concinnus,1,7544.1675
2163,F_Petalolithus minutus,Petalolithus minutus,0,7544.2936
5229,L_Pristiograptus aduncatus,Pristiograptus aduncatus,1,7544.2936
4117,L_Glyptograptus tamariscus magnus,Glyptograptus tamariscus magnus,1,7544.2948
1679,F_Monoclimacis badongensis,Monoclimacis badongensis,0,7544.3201
827,F_Dimorphograptus brevis,Dimorphograptus brevis,0,7544.7253
4678,L_Monoclimacis malaka,Monoclimacis malaka,1,7545.1078
3451,L_Climacograptus yangtzeensis,Climacograptus yangtzeensis,1,7550.704
5247,L_Pristiograptus spiculiformis,Pristiograptus spiculiformis,1,7551.1084
339,F_Cephalograptus cometa,Cephalograptus cometa,0,7557.7755
4371,L_Korenograptus tangshanensis,Korenograptus tangshanensis,1,7557.7755
4754,L_Neodiplograptus kaochiapienensis,Neodiplograptus kaochiapienensis,1,7558.5057
1700,F_Monograptus anhuiensis,Monograptus anhuiensis,0,7558.8991
4750,L_Neodiplograptus elongatus,Neodiplograptus elongatus,1,7558.8991
5231,L_Pristiograptus changyangensis,Pristiograptus changyangensis,1,7558.8991
5235,L_Pristiograptus gregaris,Pristiograptus gregaris,1,7558.8991
3188,L_Atavograptus atavus,Atavograptus atavus,1,7563.3439
5241,L_Pristiograptus leei,Pristiograptus leei,1,7571.0775
5233,L_Pristiograptus elegans,Pristiograptus elegans,1,7574.4108
5398,L_Pseudoclimacograptus retroversus,Pseudoclimacograptus retroversus,1,7574.4108
5239,L_Pristiograptus kueichihensis,Pristiograptus kueichihensis,1,7575.9616
4264,L_Huttagraptus acinaces,Huttagraptus acinaces,1,7579.9894
4101,L_Glyptograptus lunshanensis,Glyptograptus lunshanensis,1,7580.7192
4369,L_Korenograptus lungmaensis,Korenograptus lungmaensis,1,7582.0862
2144,F_Pernerograptus austerus bicornis,Pernerograptus austerus bicornis,0,7582.8006
5731,L_Styracograptus putillus,Styracograptus putillus,1,7582.8006
2454,F_Pseudorthograptus insectiformis,Pseudorthograptus insectiformis,0,7585.1528
3443,L_Climacograptus transgrediens,Climacograptus transgrediens,1,7585.1528
3837,L_Diplograptus elegans,Diplograptus elegans,1,7585.1528
5404,L_Pseudoclimacograptus tongziensis,Pseudoclimacograptus tongziensis,1,7585.1528
5133,L_Pernerograptus revolutus,Pernerograptus revolutus,1,7585.5083
2055,F_Paramonoclimacis sinicus,Paramonoclimacis sinicus,0,7585.6348
2452,F_Pseudoretiolites perlatus,Pseudoretiolites perlatus,0,7585.6348
3606,L_Demirastrites triangulatus,Demirastrites triangulatus,1,7588.1291
4390,L_Lagarograptus inexpeditus,Lagarograptus inexpeditus,1,7594.3153
2167,F_Petalolithus palmeus clavatus,Petalolithus palmeus clavatus,0,7596.9296
3505,L_Coronograptus gregarius,Coronograptus gregarius,1,7596.9296
4821,L_Normalograptus nikolayevi,Normalograptus nikolayevi,1,7596.9296
2053,F_Paramonoclimacis minor,Paramonoclimacis minor,0,7597.1752
3160,L_Archiclimacograptus shihuigouensis,Archiclimacograptus shihuigouensis,1,7597.1752
2054,F_Paramonoclimacis similis,Paramonoclimacis similis,0,7600.749
2164,F_Petalolithus ovatoelongatus,Petalolithus ovatoelongatus,0,7600.749
2029,F_Paradiversograptus capillaris,Paradiversograptus capillaris,0,7602.0907
1706,F_Monograptus communis,Monograptus communis,0,7604.729
5505,L_Rastrites peregrinus,Rastrites peregrinus,1,7604.729
4679,L_Monoclimacis similis,Monoclimacis similis,1,7606.3168
5496,L_Rastrites approximatus,Rastrites approximatus,1,7607.7877
619,F_Demirastrites rostratus,Demirastrites rostratus,0,7608.9952
5431,L_Pseudoplegmatograptus minutus,Pseudoplegmatograptus minutus,1,7608.9952
3605,L_Demirastrites rostratus,Demirastrites rostratus,1,7609.4567
2522,F_Rastrites spina,Rastrites spina,0,7609.5951
1109,F_Glyptograptus insertus,Glyptograptus insertus,0,7610.1027
4521,L_Lituigraptus rastrum,Lituigraptus rastrum,1,7610.1027
5499,L_Rastrites distans bellulus,Rastrites distans bellulus,1,7610.3755
2169,F_Petalolithus primulus,Petalolithus primulus,0,7610.4294
5508,L_Rastrites spina,Rastrites spina,1,7610.4294
4686,L_Monograptus anhuiensis,Monograptus anhuiensis,1,7611.1046
5040,L_Paramonoclimacis similis,Paramonoclimacis similis,1,7611.1046
4822,L_Normalograptus normalis,Normalograptus normalis,1,7612.2414
2162,F_Petalolithus minor brevicollis,Petalolithus minor brevicollis,0,7612.3526
5504,L_Rastrites norilskensis,Rastrites norilskensis,1,7612.3526
5418,L_Pseudopernerograptus revolutus,Pseudopernerograptus revolutus,1,7613.2248
5506,L_Rastrites peregrinus socialis,Rastrites peregrinus socialis,1,7613.2248
2145,F_Pernerograptus cygneus,Pernerograptus cygneus,0,7613.2861
877,F_Diversograptus ramosus,Diversograptus ramosus,0,7613.3183
5130,L_Pernerograptus austerus bicornis,Pernerograptus austerus bicornis,1,7613.3183
1718,F_Monograptus priodon,Monograptus priodon,0,7615.3288
4680,L_Monoclimacis sinicus,Monoclimacis sinicus,1,7615.6909
2264,F_Pristiograptus variabilis,Pristiograptus variabilis,0,7616.5258
1055,F_Gaotania pulchella,Gaotania pulchella,0,7617.0197
4095,L_Glyptograptus insertus,Glyptograptus insertus,1,7617.7914
5576,L_Rivagraptus bellulus,Rivagraptus bellulus,1,7617.7914
5440,L_Pseudorthograptus insectiformis,Pseudorthograptus insectiformis,1,7617.9416
2248,F_Pristiograptus fragilis,Pristiograptus fragilis,0,7618.0923
1678,F_Monoclimacis arcuata,Monoclimacis arcuata,0,7618.1837
2057,F_Paramonoclimacis typicus,Paramonoclimacis typicus,0,7618.1837
2234,F_Pribylograptus angustus,Pribylograptus angustus,0,7618.1837
5155,L_Petalolithus primulus,Petalolithus primulus,1,7618.5921
1548,F_Logarograptus tenuis,Logarograptus tenuis,0,7622.5365
5695,L_Stavrites rossicus,Stavrites rossicus,1,7622.5365
3863,L_Diversograptus ramosus,Diversograptus ramosus,1,7623.3621
5234,L_Pristiograptus fragilis,Pristiograptus fragilis,1,7623.3621
5519,L_Rectograptus shanchongensis,Rectograptus shanchongensis,1,7623.3621
878,F_Diversograptus rectus,Diversograptus rectus,0,7623.4749
5435,L_Pseudoreteograptus insectiformis,Pseudoreteograptus insectiformis,1,7623.4749
5223,L_Pribylograptus leptotheca,Pribylograptus leptotheca,1,7623.5082
4692,L_Monograptus communis,Monograptus communis,1,7623.5558
5150,L_Petalolithus ovatoelongatus,Petalolithus ovatoelongatus,1,7624.2238
5145,L_Petalolithus folium,Petalolithus folium,1,7624.7706
4115,L_Glyptograptus tamariscus distans,Glyptograptus tamariscus distans,1,7624.9882
5129,L_Pernerograptus argenteus cygneus,Pernerograptus argenteus cygneus,1,7624.9882
4086,L_Glyptograptus enodis,Glyptograptus enodis,1,7625.0014
4832,L_Normalograptus tortithecatus,Normalograptus tortithecatus,1,7625.2932
4858,L_Oktavites communis juvenis,Oktavites communis juvenis,1,7625.2932
5393,L_Pseudoclimacograptus guizhouensis,Pseudoclimacograptus guizhouensis,1,7625.3613
1711,F_Monograptus intertextus,Monograptus intertextus,0,7625.5038
4124,L_Glyptograptus yichangensis,Glyptograptus yichangensis,1,7625.8125
4763,L_Neolagarograptus tenuis,Neolagarograptus tenuis,1,7625.8125
4857,L_Oktavites communis,Oktavites communis,1,7625.8125
5222,L_Pribylograptus incommodus,Pribylograptus incommodus,1,7625.8125
1424,F_Latiproetus latilimbatus,Latiproetus latilimbatus,0,7626.1768
5500,L_Rastrites hybridus,Rastrites hybridus,1,7630.2448
5132,L_Pernerograptus qijiangensis,Pernerograptus qijiangensis,1,7630.7025
4520,L_Lituigraptus glomeratus,Lituigraptus glomeratus,1,7638.7366
618,F_Demirastrites raitzhainiensis,Demirastrites raitzhainiensis,0,7638.8971
1759,F_Neodicellograptus siluricus,Neodicellograptus siluricus,0,7638.8971
4116,L_Glyptograptus tamariscus linearis,Glyptograptus tamariscus linearis,1,7638.8971
5497,L_Rastrites cirratus,Rastrites cirratus,1,7639.0074
5512,L_Rectograptus guizhouensis,Rectograptus guizhouensis,1,7639.2228
5518,L_Rectograptus regularis,Rectograptus regularis,1,7639.2228
5042,L_Paramonoclimacis typicalis,Paramonoclimacis typicalis,1,7639.285
5248,L_Pristiograptus tenellus,Pristiograptus tenellus,1,7639.285
3326,L_Cephalograptus tubulariformis,Cephalograptus tubulariformis,1,7639.827
3849,L_Diplograptus tcherskyi,Diplograptus tcherskyi,1,7640.643
4670,L_Monoclimacis falcata,Monoclimacis falcata,1,7640.643
1716,F_Monograptus parapriodon,Monograptus parapriodon,0,7640.6447
5148,L_Petalolithus minor brevicollis,Petalolithus minor brevicollis,1,7640.6447
4519,L_Lituigraptus convolutus,Lituigraptus convolutus,1,7642.117
5513,L_Rectograptus intermedius,Rectograptus intermedius,1,7642.117
5220,L_Pribylograptus angustus,Pribylograptus angustus,1,7642.155
5039,L_Paramonoclimacis minor,Paramonoclimacis minor,1,7642.2026
4697,L_Monograptus intertextus,Monograptus intertextus,1,7644.3615
5502,L_Rastrites longispinus longispinus,Rastrites longispinus longispinus,1,7644.3615
4758,L_Neodiplograptus thuringiacus,Neodiplograptus thuringiacus,1,7644.3931
5507,L_Rastrites phleoides,Rastrites phleoides,1,7644.3931
5221,L_Pribylograptus argutus,Pribylograptus argutus,1,7644.5633
4666,L_Monoclimacis chengkouensis,Monoclimacis chengkouensis,1,7644.9112
2515,F_Rastrites linnaei,Rastrites linnaei,0,7647.441
2717,F_Stimulograptus becki,Stimulograptus becki,0,7647.441
1713,F_Monograptus marri,Monograptus marri,0,7654.0141
617,F_Demirastrites pragensis,Demirastrites pragensis,0,7657.4225
5705,L_Stimulograptus sedgwickii,Stimulograptus sedgwickii,1,7657.8565
2160,F_Petalolithus hispanicus,Petalolithus hispanicus,0,7657.885
2451,F_Pseudoretiolites daironi,Pseudoretiolites daironi,0,7657.8943
3603,L_Demirastrites pragensis,Demirastrites pragensis,1,7657.9349
5717,L_Streptograptus sartorius,Streptograptus sartorius,1,7657.9356
4112,L_Glyptograptus supernus,Glyptograptus supernus,1,7658.2089
876,F_Diversograptus pergracilis,Diversograptus pergracilis,0,7658.3083
5146,L_Petalolithus hispanicus,Petalolithus hispanicus,1,7658.3083
1879,F_Oktavites spiralis,Oktavites spiralis,0,7659.0346
1876,F_Oktavites fimbriatus,Oktavites fimbriatus,0,7661.021
1878,F_Oktavites involutus sinica,Oktavites involutus sinica,0,7661.021
2725,F_Streptograptus exiguus,Streptograptus exiguus,0,7661.021
5237,L_Pristiograptus hisingeri,Pristiograptus hisingeri,1,7668.0949
4817,L_Normalograptus minutus,Normalograptus minutus,1,7668.1668
5153,L_Petalolithus palmeus clavatus,Petalolithus palmeus clavatus,1,7668.7877
5154,L_Petalolithus palmeus latus,Petalolithus palmeus latus,1,7668.7877
3604,L_Demirastrites raitzhainiensis,Demirastrites raitzhainiensis,1,7668.9418
4859,L_Oktavites communis rostratus,Oktavites communis rostratus,1,7668.9504
5142,L_Petalolithus clavatus,Petalolithus clavatus,1,7668.9504
4745,L_Neodicellograptus siluricus,Neodicellograptus siluricus,1,7669.1068
5147,L_Petalolithus minor,Petalolithus minor,1,7669.6806
4693,L_Monograptus delicatulus,Monograptus delicatulus,1,7670.1346
5438,L_Pseudoretiolites perlatus,Pseudoretiolites perlatus,1,7670.354
5156,L_Petalolithus tenuis,Petalolithus tenuis,1,7671.5638
5144,L_Petalolithus elongatus,Petalolithus elongatus,1,7689.4786
5238,L_Pristiograptus jaculum,Pristiograptus jaculum,1,7693.0402
135,F_Anisograptus orientalis,Anisograptus orientalis,0,7693.8285
5822,L_Torquigraptus decipiens,Torquigraptus decipiens,1,7693.8285
5041,L_Paramonoclimacis sinicus,Paramonoclimacis sinicus,1,7694.1547
4696,L_Monograptus gemmatus,Monograptus gemmatus,1,7694.5841
5131,L_Pernerograptus cygneus,Pernerograptus cygneus,1,7694.5841
4113,L_Glyptograptus tamariscus,Glyptograptus tamariscus,1,7702.806
5152,L_Petalolithus palmeus,Petalolithus palmeus,1,7709.1314
2686,F_Sinostomatograptus mui,Sinostomatograptus mui,0,7711.1696
4862,L_Oktavites fimbriatus,Oktavites fimbriatus,1,7711.1696
5043,L_Paramonoclimacis typicus,Paramonoclimacis typicus,1,7711.1696
2705,F_Staurograptus apertus,Staurograptus apertus,0,7712.712
4094,L_Glyptograptus incertus,Glyptograptus incertus,1,7714.0179
1714,F_Monograptus nodifer,Monograptus nodifer,0,7714.0398
516,F_Coronograptus curvata,Coronograptus curvata,0,7715.0771
5437,L_Pseudoretiolites daironi,Pseudoretiolites daironi,1,7715.0771
134,F_Anisograptus minutus,Anisograptus minutus,0,7715.6168
3502,L_Coronograptus curvata,Coronograptus curvata,1,7715.6168
5432,L_Pseudoplegmatograptus obesus,Pseudoplegmatograptus obesus,1,7715.6168
131,F_Anisograptus flexuosus,Anisograptus flexuosus,0,7717.756
4665,L_Monoclimacis badongensis,Monoclimacis badongensis,1,7717.756
5498,L_Rastrites distans,Rastrites distans,1,7719.2429
4828,L_Normalograptus scalaris,Normalograptus scalaris,1,7721.2127
2707,F_Staurograptus hyperboreus,Staurograptus hyperboreus,0,7725.2779
3117,L_Anisograptus flexuosus,Anisograptus flexuosus,1,7726.8116
1484,F_Levenea qianbeiensis,Levenea qianbeiensis,0,7729.1589
2693,F_Songkania hanjiadianensis,Songkania hanjiadianensis,0,7729.1589
4864,L_Oktavites involutus sinica,Oktavites involutus sinica,1,7729.1589
5015,L_Paradiversograptus capillaris,Paradiversograptus capillaris,1,7729.7772
5692,L_Staurograptus dichotomus,Staurograptus dichotomus,1,7731.3791
5141,L_Petalolithus altissimus,Petalolithus altissimus,1,7733.6693
5672,L_Sinostomatograptus mui,Sinostomatograptus mui,1,7743.3756
4534,L_Logarograptus tenuis,Logarograptus tenuis,1,7743.3768
4669,L_Monoclimacis enshiensis,Monoclimacis enshiensis,1,7744.4799
1123,F_Glyptograptus sinuatus wangjiawanensis,Glyptograptus sinuatus wangjiawanensis,0,7745.8432
1605,F_Merciella striata,Merciella striata,0,7745.8432
2603,F_Salopina minuta,Salopina minuta,0,7747.2926
4084,L_Glyptograptus elegans,Glyptograptus elegans,1,7747.2938
2841,F_Torquigraptus proteus,Torquigraptus proteus,0,7747.6878
180,F_Aristoharpes sinensis,Aristoharpes sinensis,0,7752.8312
5687,L_Spirograptus guerichi,Spirograptus guerichi,1,7752.8312
5694,L_Staurograptus tenuis,Staurograptus tenuis,1,7752.8312
5691,L_Staurograptus apertus,Staurograptus apertus,1,7754.408
5503,L_Rastrites maximus,Rastrites maximus,1,7756.019
5825,L_Torquigraptus involutus,Torquigraptus involutus,1,7758.3982
1320,F_Isorthis qianbeiensis,Isorthis qianbeiensis,0,7758.4127
1811,F_Niobella bella,Niobella bella,0,7761.2409
1467,F_Leptellina striata,Leptellina striata,0,7761.7635
5712,L_Streptograptus filiformis,Streptograptus filiformis,1,7768.8064
5693,L_Staurograptus hyperboreus,Staurograptus hyperboreus,1,7797.4595
694,F_Dicoelosia cathaysiensis,Dicoelosia cathaysiensis,0,7797.4969
5713,L_Streptograptus lobiferus,Streptograptus lobiferus,1,7797.4969
4444,L_Leptaena rugosa,Leptaena rugosa,1,7797.5066
3121,L_Anisograptus orientalis,Anisograptus orientalis,1,7802.0857
3585,L_Dalmanella testudinaria,Dalmanella testudinaria,1,7802.0857
622,F_Densiphylloides yichangensis,Densiphylloides yichangensis,0,7802.311
1979,F_Palaeofavosites lojopingensis,Palaeofavosites lojopingensis,0,7802.311
3864,L_Diversograptus rectus,Diversograptus rectus,1,7802.311
5823,L_Torquigraptus denticulatus,Torquigraptus denticulatus,1,7802.311
931,F_Encrinuroides meitanensis,Encrinuroides meitanensis,0,7804.8402
1984,F_Palaeophyllum paradoxum,Palaeophyllum paradoxum,0,7804.8402
2488,F_Ptilillaenus lojopingensis,Ptilillaenus lojopingensis,0,7804.8402
1390,F_Kosovopeltis yichangensis,Kosovopeltis yichangensis,0,7805.0538
4109,L_Glyptograptus sinuatus wangjiawanensis,Glyptograptus sinuatus wangjiawanensis,1,7805.6721
3119,L_Anisograptus matanensis,Anisograptus matanensis,1,7819.0754
4970,L_Palaeophyllum paradoxum,Palaeophyllum paradoxum,1,7819.0766
1362,F_Katastrophomena maxima,Katastrophomena maxima,0,7819.1021
4108,L_Glyptograptus sinuatus,Glyptograptus sinuatus,1,7819.6769
933,F_Encrinuroides zhenxiongensis,Encrinuroides zhenxiongensis,0,7819.8612
2986,F_Zygospiraella venusta,Zygospiraella venusta,0,7819.8612
3120,L_Anisograptus minutus,Anisograptus minutus,1,7819.8612
4453,L_Leptellina striata,Leptellina striata,1,7820.7155
4687,L_Monograptus arciformis,Monograptus arciformis,1,7821.131
3813,L_Dimorphograptus brevis,Dimorphograptus brevis,1,7822.1057
4376,L_Kosovopeltis yichangensis,Kosovopeltis yichangensis,1,7822.1057
5391,L_Pseudoclimacograptus enshiensis,Pseudoclimacograptus enshiensis,1,7822.1057
2985,F_Zygospiraella duboisi,Zygospiraella duboisi,0,7822.9285
4118,L_Glyptograptus tamariscus varians,Glyptograptus tamariscus varians,1,7822.9285
5394,L_Pseudoclimacograptus hubeiensis,Pseudoclimacograptus hubeiensis,1,7822.9285
5249,L_Pristiograptus tenuis,Pristiograptus tenuis,1,7823.9807
1601,F_Meitanillaenus binodosus,Meitanillaenus binodosus,0,7824.2621
4470,L_Levenea qianbeiensis,Levenea qianbeiensis,1,7827.7787
1054,F_Gaotania ovata,Gaotania ovata,0,7828.1761
3680,L_Dicoelosia cathaysiensis,Dicoelosia cathaysiensis,1,7828.1761
5149,L_Petalolithus minutus,Petalolithus minutus,1,7828.1761
4603,L_Metaclimacograptus hughesi,Metaclimacograptus hughesi,1,7828.7666
277,F_Beitaia modica,Beitaia modica,0,7831.1011
4598,L_Metabolograptus extraordinarius,Metabolograptus extraordinarius,1,7878.7315
5827,L_Torquigraptus proteus,Torquigraptus proteus,1,7882.6525
2732,F_Streptograptus singularis,Streptograptus singularis,0,7882.9449
5824,L_Torquigraptus dextrorsus,Torquigraptus dextrorsus,1,7882.9459
1013,F_Fatocephalus hunanensis,Fatocephalus hunanensis,0,7885.3625
4366,L_Korenograptus jerini,Korenograptus jerini,1,7885.3625
213,F_Atrypina gramma,Atrypina gramma,0,7888.2867
2278,F_Proceratopyge chuhsiensis,Proceratopyge chuhsiensis,0,7888.2867
4694,L_Monograptus distans,Monograptus distans,1,7889.6298
